Extracellular,Intracellular_PD1
-3.036499999999999963e-02,-4.382544000000000217e+00
-2.975500000000000020e-02,-4.404517000000000237e+00
-1.388600000000000077e-02,-4.382849000000000217e+00
-3.402800000000000269e-02,-4.419470999999999705e+00
-3.128100000000000325e-02,-4.387426999999999744e+00
-3.280700000000000283e-02,-4.378270999999999802e+00
-3.128100000000000325e-02,-4.381628000000000078e+00
-2.060000000000000026e-02,-4.378270999999999802e+00
-4.580000000000000195e-04,-4.374914000000000414e+00
-2.548299999999999871e-02,-4.396887000000000434e+00
-9.308000000000000301e-03,-4.406348000000000376e+00
-1.693800000000000167e-02,-4.411230999999999902e+00
-3.524800000000000155e-02,-4.392615000000000158e+00
-2.517700000000000146e-02,-4.381018000000000079e+00
1.510599999999999964e-02,-4.380101999999999940e+00
-2.181999999999999912e-02,-4.363622000000000334e+00
-2.822900000000000062e-02,-4.367589999999999861e+00
-5.341000000000000261e-03,-4.374304000000000414e+00
-1.632700000000000123e-02,-4.394751000000000296e+00
-1.541200000000000035e-02,-4.413062000000000040e+00
-2.945000000000000048e-02,-4.401464999999999961e+00
-2.914500000000000077e-02,-4.395972000000000435e+00
-2.288999999999999802e-03,-4.411230999999999902e+00
-1.510599999999999964e-02,-4.393225000000000158e+00
-1.235999999999999946e-02,-4.407263000000000375e+00
-1.022400000000000045e-02,-4.384070000000000356e+00
-1.632700000000000123e-02,-4.390784000000000020e+00
-2.609300000000000161e-02,-4.392615000000000158e+00
-1.571699999999999833e-02,-4.384375000000000355e+00
-1.785300000000000081e-02,-4.393530000000000157e+00
-1.358099999999999932e-02,-4.398107999999999684e+00
-2.884000000000000105e-02,-4.404822000000000237e+00
-3.494300000000000184e-02,-4.412757000000000041e+00
-2.060000000000000026e-02,-4.414893000000000178e+00
-2.548299999999999871e-02,-4.396277000000000434e+00
-2.761900000000000119e-02,-4.387426999999999744e+00
-2.548299999999999871e-02,-4.379796999999999940e+00
-3.799500000000000099e-02,-4.392615000000000158e+00
-3.616400000000000170e-02,-4.436561000000000199e+00
-2.548299999999999871e-02,-4.375829999999999664e+00
-3.814999999999999815e-03,-4.398412999999999684e+00
-2.609300000000000161e-02,-4.398717999999999684e+00
-1.052900000000000016e-02,-4.403296000000000099e+00
-1.693800000000000167e-02,-4.384680000000000355e+00
-3.555400000000000227e-02,-4.426795000000000258e+00
-1.724300000000000138e-02,-4.393225000000000158e+00
-2.487199999999999828e-02,-4.397802999999999685e+00
-2.761900000000000119e-02,-4.387731999999999744e+00
-2.029399999999999954e-02,-4.400548999999999822e+00
-3.510000000000000099e-03,-4.396277000000000434e+00
-1.907400000000000068e-02,-4.413977000000000039e+00
-1.571699999999999833e-02,-4.397192000000000434e+00
4.580000000000000195e-04,-4.404517000000000237e+00
-1.358099999999999932e-02,-4.414893000000000178e+00
-2.243099999999999955e-02,-4.434423999999999921e+00
-1.571699999999999833e-02,-4.409399999999999764e+00
-1.663200000000000095e-02,-4.407263000000000375e+00
-1.449600000000000020e-02,-4.435950000000000060e+00
-2.731400000000000147e-02,-4.403296000000000099e+00
-2.548299999999999871e-02,-4.409093999999999625e+00
-8.697999999999999135e-03,-4.390172999999999881e+00
-3.616400000000000170e-02,-4.419470999999999705e+00
1.530000000000000056e-04,-4.400243999999999822e+00
-2.670300000000000104e-02,-4.416724000000000316e+00
-9.003000000000000586e-03,-4.436866000000000199e+00
-1.052900000000000016e-02,-4.414282000000000039e+00
-5.645999999999999977e-03,-4.427100000000000257e+00
-3.463800000000000212e-02,-4.426490000000000258e+00
-3.128100000000000325e-02,-4.441748999999999725e+00
9.613000000000000017e-03,-4.430761999999999645e+00
-6.866999999999999840e-03,-4.422216999999999842e+00
-3.616400000000000170e-02,-4.420385999999999704e+00
-4.104700000000000015e-02,-4.458839000000000219e+00
-2.212599999999999983e-02,-4.412450999999999901e+00
-7.172000000000000423e-03,-4.437781000000000198e+00
-4.501399999999999846e-02,-4.452429999999999666e+00
-3.555400000000000227e-02,-4.450294000000000416e+00
-3.585900000000000198e-02,-4.403601000000000099e+00
-2.273599999999999927e-02,-4.420995999999999704e+00
-5.950999999999999693e-03,-4.452124999999999666e+00
-2.426199999999999884e-02,-4.454260999999999804e+00
-1.846300000000000024e-02,-4.422521999999999842e+00
-1.266499999999999918e-02,-4.423437999999999981e+00
-4.425000000000000114e-03,-4.448463000000000278e+00
-1.083399999999999988e-02,-4.416114000000000317e+00
-2.639800000000000132e-02,-4.428931000000000395e+00
-1.327500000000000034e-02,-4.402379999999999960e+00
-2.792400000000000090e-02,-4.432592999999999783e+00
-2.945000000000000048e-02,-4.444799999999999862e+00
-2.822900000000000062e-02,-4.459449000000000218e+00
-2.243099999999999955e-02,-4.439307000000000336e+00
-2.395699999999999913e-02,-4.448463000000000278e+00
-1.937900000000000039e-02,-4.456396999999999942e+00
-2.151499999999999940e-02,-4.459449000000000218e+00
-2.090499999999999997e-02,-4.442968999999999724e+00
-2.670300000000000104e-02,-4.456396999999999942e+00
-2.700800000000000076e-02,-4.420690999999999704e+00
-8.087000000000000438e-03,-4.434730000000000061e+00
-1.174900000000000076e-02,-4.436255000000000059e+00
-2.761900000000000119e-02,-4.466467999999999883e+00
-1.530000000000000056e-04,-4.442053999999999725e+00
-3.036499999999999963e-02,-4.460670000000000357e+00
-1.541200000000000035e-02,-4.452429999999999666e+00
-1.327500000000000034e-02,-4.460060000000000358e+00
-1.144399999999999931e-02,-4.480812000000000239e+00
-1.530000000000000056e-04,-4.435950000000000060e+00
1.846300000000000024e-02,-4.447242000000000139e+00
-1.937900000000000039e-02,-4.479896000000000100e+00
7.477000000000000139e-03,-4.473487000000000435e+00
-1.815800000000000053e-02,-4.436866000000000199e+00
-2.212599999999999983e-02,-4.454260999999999804e+00
2.609300000000000161e-02,-4.448768000000000278e+00
-2.304099999999999898e-02,-4.458534000000000219e+00
-5.341000000000000261e-03,-4.471046000000000298e+00
-5.722100000000000103e-02,-4.458228000000000080e+00
-1.754800000000000110e-02,-4.457313000000000081e+00
-2.945000000000000048e-02,-4.457008000000000081e+00
1.632700000000000123e-02,-4.477454999999999963e+00
-9.003000000000000586e-03,-4.472267000000000436e+00
-2.487199999999999828e-02,-4.461585000000000356e+00
-2.548299999999999871e-02,-4.440222999999999587e+00
-4.043599999999999972e-02,-4.481117000000000239e+00
-2.120999999999999969e-02,-4.455176999999999943e+00
-3.036499999999999963e-02,-4.475012999999999685e+00
-4.196199999999999930e-02,-4.472572000000000436e+00
-2.884000000000000105e-02,-4.480507000000000239e+00
-3.128100000000000325e-02,-4.493324000000000318e+00
-1.984000000000000086e-03,-4.454260999999999804e+00
1.530000000000000056e-04,-4.481727000000000238e+00
-1.571699999999999833e-02,-4.468910000000000160e+00
-2.212599999999999983e-02,-4.478676000000000101e+00
-1.571699999999999833e-02,-4.474707999999999686e+00
-8.087000000000000438e-03,-4.484473999999999627e+00
1.419100000000000049e-02,-4.486304999999999765e+00
-1.984000000000000086e-03,-4.515602000000000338e+00
-1.541200000000000035e-02,-4.489357000000000042e+00
-1.571699999999999833e-02,-4.491188000000000180e+00
-9.917999999999999733e-03,-4.483863999999999628e+00
-1.327500000000000034e-02,-4.496680999999999706e+00
-1.815800000000000053e-02,-4.499122999999999983e+00
-2.761900000000000119e-02,-4.507361999999999647e+00
-9.308000000000000301e-03,-4.486304999999999765e+00
-2.670300000000000104e-02,-4.489662000000000042e+00
-1.937900000000000039e-02,-4.489967000000000041e+00
-3.860500000000000043e-02,-4.481422000000000239e+00
-1.480099999999999992e-02,-4.496070999999999707e+00
-3.372200000000000197e-02,-4.482033000000000378e+00
-3.311200000000000254e-02,-4.502480000000000260e+00
-1.968400000000000011e-02,-4.514687000000000339e+00
-2.609300000000000161e-02,-4.492409000000000319e+00
-3.250200000000000311e-02,-4.490272000000000041e+00
-3.250200000000000311e-02,-4.485694999999999766e+00
-3.341700000000000226e-02,-4.485388999999999626e+00
-2.456699999999999856e-02,-4.472572000000000436e+00
-1.022400000000000045e-02,-4.484168999999999627e+00
-7.781999999999999855e-03,-4.504005000000000258e+00
-1.052900000000000016e-02,-4.493019000000000318e+00
-2.517700000000000146e-02,-4.507667999999999786e+00
-1.205499999999999974e-02,-4.497596999999999845e+00
-9.003000000000000586e-03,-4.504921000000000397e+00
-2.029399999999999954e-02,-4.528114999999999668e+00
-2.060000000000000026e-02,-4.506751999999999647e+00
-4.425000000000000114e-03,-4.498816999999999844e+00
-3.005999999999999991e-02,-4.503700000000000259e+00
-7.172000000000000423e-03,-4.456703000000000081e+00
-2.593999999999999952e-03,-4.518958999999999726e+00
-1.968400000000000011e-02,-4.497291999999999845e+00
-2.731400000000000147e-02,-4.499732999999999983e+00
-2.151499999999999940e-02,-4.492714000000000318e+00
-2.945000000000000048e-02,-4.487525999999999904e+00
-2.609300000000000161e-02,-4.480507000000000239e+00
-3.005999999999999991e-02,-4.469520000000000159e+00
-1.480099999999999992e-02,-4.507667999999999786e+00
-1.297000000000000063e-02,-4.493629000000000318e+00
-1.083399999999999988e-02,-4.517127999999999588e+00
-1.083399999999999988e-02,-4.485999999999999766e+00
-3.616400000000000170e-02,-4.496375999999999706e+00
-2.120999999999999969e-02,-4.499122999999999983e+00
-1.235999999999999946e-02,-4.514992000000000338e+00
-1.907400000000000068e-02,-4.511635000000000062e+00
-5.950999999999999693e-03,-4.480507000000000239e+00
-6.866999999999999840e-03,-4.506751999999999647e+00
1.984000000000000086e-03,-4.502174000000000120e+00
-3.219700000000000339e-02,-4.507056999999999647e+00
-2.426199999999999884e-02,-4.506751999999999647e+00
-1.052900000000000016e-02,-4.507056999999999647e+00
-1.419100000000000049e-02,-4.537575000000000358e+00
-3.036499999999999963e-02,-4.507667999999999786e+00
-8.392000000000000154e-03,-4.510413999999999923e+00
-1.083399999999999988e-02,-4.507361999999999647e+00
-5.325400000000000272e-02,-4.500037999999999982e+00
-4.379299999999999859e-02,-4.525978000000000279e+00
-4.409899999999999931e-02,-4.475012999999999685e+00
-2.120999999999999969e-02,-4.515602000000000338e+00
-4.425000000000000114e-03,-4.496375999999999706e+00
-3.341700000000000226e-02,-4.495154999999999568e+00
-3.433300000000000241e-02,-4.468910000000000160e+00
-2.700800000000000076e-02,-4.498816999999999844e+00
-3.311200000000000254e-02,-4.517432999999999588e+00
-3.494300000000000184e-02,-4.510413999999999923e+00
-2.822900000000000062e-02,-4.488440999999999903e+00
-4.379299999999999859e-02,-4.488440999999999903e+00
-3.814999999999999815e-03,-4.535744000000000220e+00
-2.593999999999999952e-03,-4.503700000000000259e+00
3.510000000000000099e-03,-4.479591000000000101e+00
-1.510599999999999964e-02,-4.526894000000000418e+00
-2.304099999999999898e-02,-4.490883000000000180e+00
-5.035000000000000413e-03,-4.480507000000000239e+00
7.630000000000000063e-04,-4.495154999999999568e+00
-1.693800000000000167e-02,-4.491188000000000180e+00
-2.517700000000000146e-02,-4.509193999999999924e+00
-7.781999999999999855e-03,-4.496375999999999706e+00
-2.243099999999999955e-02,-4.485694999999999766e+00
-2.548299999999999871e-02,-4.516517999999999589e+00
-5.645999999999999977e-03,-4.496680999999999706e+00
7.630000000000000063e-04,-4.498206999999999844e+00
1.530000000000000056e-04,-4.486609999999999765e+00
-1.510599999999999964e-02,-4.485999999999999766e+00
1.693800000000000167e-02,-4.521096000000000004e+00
-1.876900000000000096e-02,-4.497596999999999845e+00
-1.571699999999999833e-02,-4.496375999999999706e+00
2.288999999999999802e-03,-4.519569999999999865e+00
-1.052900000000000016e-02,-4.507361999999999647e+00
-1.754800000000000110e-02,-4.519874999999999865e+00
-2.593999999999999952e-03,-4.496070999999999707e+00
2.593999999999999952e-03,-4.496375999999999706e+00
1.785300000000000081e-02,-4.459144000000000219e+00
-2.548299999999999871e-02,-4.463721999999999746e+00
-3.036499999999999963e-02,-4.520789999999999864e+00
-2.914500000000000077e-02,-4.518043999999999727e+00
-3.799500000000000099e-02,-4.506446999999999647e+00
-4.409899999999999931e-02,-4.529029999999999667e+00
-1.571699999999999833e-02,-4.487220999999999904e+00
-4.470899999999999874e-02,-4.498816999999999844e+00
-4.074200000000000044e-02,-4.514076000000000199e+00
-1.602200000000000152e-02,-4.480507000000000239e+00
-2.731400000000000147e-02,-4.500954000000000121e+00
-7.477000000000000139e-03,-4.507361999999999647e+00
-1.632700000000000123e-02,-4.515297000000000338e+00
-3.738500000000000156e-02,-4.507361999999999647e+00
-9.003000000000000586e-03,-4.507056999999999647e+00
-2.639800000000000132e-02,-4.540321999999999747e+00
-2.761900000000000119e-02,-4.515602000000000338e+00
-4.531899999999999817e-02,-4.502785000000000259e+00
-2.639800000000000132e-02,-4.501259000000000121e+00
-3.585900000000000198e-02,-4.524147000000000141e+00
-3.005999999999999991e-02,-4.529945999999999806e+00
-3.158600000000000296e-02,-4.496375999999999706e+00
-1.571699999999999833e-02,-4.498511999999999844e+00
2.288999999999999802e-03,-4.494544999999999568e+00
-9.613000000000000017e-03,-4.536965000000000359e+00
1.373000000000000088e-03,-4.507667999999999786e+00
-1.022400000000000045e-02,-4.543679000000000023e+00
4.580000000000000195e-04,-4.533608000000000082e+00
-5.645999999999999977e-03,-4.529640999999999806e+00
-3.189100000000000268e-02,-4.535439000000000220e+00
-2.975500000000000020e-02,-4.537880999999999609e+00
-2.029399999999999954e-02,-4.536355000000000359e+00
-2.029399999999999954e-02,-4.522621000000000002e+00
-8.087000000000000438e-03,-4.528114999999999668e+00
6.560999999999999992e-03,-4.542457999999999885e+00
3.203999999999999817e-03,-4.536965000000000359e+00
-2.487199999999999828e-02,-4.533608000000000082e+00
-1.968400000000000011e-02,-4.534524000000000221e+00
-2.853400000000000034e-02,-4.510108999999999924e+00
-2.593999999999999952e-03,-4.530555999999999806e+00
-2.609300000000000161e-02,-4.516517999999999589e+00
-3.097600000000000006e-02,-4.503090000000000259e+00
2.899000000000000101e-03,-4.536049000000000220e+00
-3.097600000000000006e-02,-4.550087999999999688e+00
-8.697999999999999135e-03,-4.536355000000000359e+00
-3.128100000000000325e-02,-4.516212999999999589e+00
-1.419100000000000049e-02,-4.533303000000000083e+00
-2.914500000000000077e-02,-4.535439000000000220e+00
-2.899000000000000101e-03,-4.543374000000000024e+00
-5.341000000000000261e-03,-4.543374000000000024e+00
-3.158600000000000296e-02,-4.526284000000000418e+00
-1.785300000000000081e-02,-4.534218000000000082e+00
-4.623499999999999832e-02,-4.534524000000000221e+00
-3.830000000000000071e-02,-4.546731000000000300e+00
-5.950999999999999693e-03,-4.523537000000000141e+00
1.678000000000000021e-03,-4.539100999999999608e+00
-3.646900000000000142e-02,-4.534829000000000221e+00
-1.235999999999999946e-02,-4.538795999999999609e+00
-2.288999999999999802e-03,-4.548562000000000438e+00
-7.781999999999999855e-03,-4.568704000000000320e+00
-3.311200000000000254e-02,-4.531166999999999945e+00
-3.555400000000000227e-02,-4.544900000000000162e+00
-2.060000000000000026e-02,-4.559853999999999630e+00
-6.560999999999999992e-03,-4.514076000000000199e+00
-6.866999999999999840e-03,-4.508887999999999785e+00
-2.700800000000000076e-02,-4.512856000000000201e+00
-2.426199999999999884e-02,-4.523842000000000141e+00
-2.426199999999999884e-02,-4.543069000000000024e+00
-9.917999999999999733e-03,-4.529945999999999806e+00
-4.196199999999999930e-02,-4.539100999999999608e+00
-2.731400000000000147e-02,-4.546731000000000300e+00
-2.609300000000000161e-02,-4.532998000000000083e+00
-1.327500000000000034e-02,-4.504005000000000258e+00
-2.288999999999999802e-03,-4.519874999999999865e+00
-1.419100000000000049e-02,-4.554359999999999964e+00
-2.029399999999999954e-02,-4.514382000000000339e+00
-1.876900000000000096e-02,-4.527809999999999668e+00
-2.395699999999999913e-02,-4.537880999999999609e+00
-2.548299999999999871e-02,-4.543679000000000023e+00
-3.097600000000000006e-02,-4.506446999999999647e+00
-1.174900000000000076e-02,-4.507361999999999647e+00
-3.036499999999999963e-02,-4.532081999999999944e+00
-2.212599999999999983e-02,-4.556497000000000241e+00
2.243099999999999955e-02,-4.563820999999999906e+00
-2.334599999999999870e-02,-4.556802000000000241e+00
-1.846300000000000024e-02,-4.518043999999999727e+00
-4.425000000000000114e-03,-4.529334999999999667e+00
-8.697999999999999135e-03,-4.558328000000000380e+00
-2.090499999999999997e-02,-4.555581000000000103e+00
-2.273599999999999927e-02,-4.545510000000000161e+00
-2.884000000000000105e-02,-4.532998000000000083e+00
-4.104700000000000015e-02,-4.545205000000000162e+00
-7.781999999999999855e-03,-4.551918999999999826e+00
-1.449600000000000020e-02,-4.547646000000000299e+00
-1.358099999999999932e-02,-4.546120000000000161e+00
-1.937900000000000039e-02,-4.536049000000000220e+00
-2.120999999999999969e-02,-4.535744000000000220e+00
-4.501399999999999846e-02,-4.546120000000000161e+00
-2.212599999999999983e-02,-4.548867000000000438e+00
-2.060000000000000026e-02,-4.590677000000000341e+00
-1.052900000000000016e-02,-4.558938000000000379e+00
-1.235999999999999946e-02,-4.535134000000000221e+00
